spec_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
banico,0.0839715037987969,0.0908721065542845,0.092693958035856,0.0942730152399394,0.0966378593853276,0.10165367958968499,0.11030534429642301,0.11101009384944802,0.111058089984799,0.119778184437715,0.12209578920197399,0.130802541160533,0.13497625306605698,0.135703614019626,0.140191654727558,0.150277257391688,0.16686371766303698,0.15780729503106,0.169934167083751,0.179500914171758,0.185026750369793,0.19169551512104396,0.19345470482316,0.211080545914268,0.21366769240854996,0.21478757469156304,0.208607893790564,0.24797793399734602,0.228600461082077,0.24259961764550197,0.24803870809973497,0.262888194826973,0.268304443215433,0.27164765449441897,0.274696487543259,0.28093101565992895,0.29208855126476296,0.31720563867353,0.302791117726904,0.306689657461497,0.31486193221336
brosgu,0.0178306477017855,0.018221809845488997,0.0176699834344257,0.0185691121460865,0.0177658359163542,0.0181796115513433,0.0175984199593406,0.0180775756067527,0.0189980387400693,0.01802071765329,0.0169096604890571,0.0165506168323743,0.0171544341202971,0.0163704431972159,0.0177466366879403,0.0164793120119764,0.0164813268043329,0.0151905259185276,0.0162697280790126,0.0157892075160656,0.0160891619383392,0.0153955887728932,0.0146828473601079,0.0169490680309849,0.0171751680276241,0.0159305188593195,0.0154290123097533,0.016029821451189998,0.0162270034196579,0.0158816634969377,0.0151220330836912,0.0150585878064214,0.0150553624563066,0.0145046562157755,0.0138938503866243,0.0138696923303496,0.0130719214280915,0.0144645975672712,0.0140299368306038,0.0133440522484969,0.0136891172866567
byrscr,0.7337705048658499,0.747398915015856,0.75018015612545,0.757245908735639,0.7624647929133691,0.771225149638718,0.7768361742151619,0.781289606997447,0.783881428174511,0.791398382969923,0.796290998760543,0.804377245872613,0.808614124131175,0.811807197670612,0.8206684797118071,0.8238497141322499,0.833271360337994,0.8299165704292158,0.839806873970495,0.8441046931066701,0.847717478906693,0.8514130924961141,0.85126849519745,0.8627965996221691,0.867179781612953,0.865826738802184,0.867962523266797,0.879246638952229,0.876655341610357,0.882213656850379,0.88423974864459,0.8904017526676581,0.893707071037895,0.8945049324288441,0.8992583245234109,0.899805761538146,0.902932177621135,0.9096119954808051,0.9088075330185009,0.910268416274779,0.913489229117843
byrssp,0.7966321119889471,0.7966481578622792,0.797847911975615,0.7970806123199708,0.792965332276489,0.7946178782380741,0.793414684949958,0.793897853302359,0.8008565549683351,0.796212425282863,0.791448486294293,0.78912046929434,0.792959468229286,0.7892870151016741,0.7918965414196579,0.7883796973315731,0.78603499252347,0.779562907348022,0.7822309668660791,0.783774061659629,0.780693745144365,0.7779940483110691,0.7748935111044151,0.7814283901100499,0.781579925716207,0.77272697343598,0.7721588863539459,0.7778473876121841,0.7651589484913119,0.771254861692184,0.7648276380954091,0.768512336894023,0.767020923399913,0.7613275142902629,0.7609281448554599,0.755886201072246,0.7587298076067058,0.763139289714168,0.758204157497137,0.7568732950120509,0.756248979798141
casear,0.606185118817049,0.604084223485531,0.605040665891035,0.599107790907253,0.600808582192963,0.5986142423190269,0.605063699663808,0.6017688960762451,0.596229112684353,0.598969844183346,0.597764356294708,0.596731832540842,0.5959010934020671,0.589954047931075,0.5777256461310699,0.5873240191345229,0.5913827825943772,0.58863735952101,0.583739644324662,0.582312563295037,0.5853128486895379,0.5819966134174119,0.586381874746551,0.5723792501113859,0.569726484747917,0.5801460335746199,0.573782651012818,0.5742512096503231,0.575882902521356,0.569079888078224,0.5715801709209639,0.564254026487069,0.5624533500062691,0.57065878588307,0.5534219272616191,0.5657483373075439,0.564220590071639,0.5616046200190339,0.5586095667154649,0.557475460785835,0.552953830928006
caseco,0.0354856314542097,0.0371257523911698,0.0351121346715179,0.0388636287218348,0.0394565637281474,0.0411287702022724,0.0396756838610896,0.0423528001840621,0.0401600037670666,0.0416563992111987,0.0437759930768792,0.0436318003271716,0.0431571395480952,0.0441691821936978,0.0499576311255693,0.0463852067116041,0.0469776142209748,0.0501048582663748,0.0509564173945541,0.0487275881763284,0.05075919030268401,0.0509467143544663,0.050970223089359,0.0540732439890483,0.0572068324185184,0.0583654713408185,0.0601161223658937,0.0551754828807462,0.0656950321340478,0.0618167784552869,0.0641295564108316,0.0649775390173561,0.0670446085426013,0.0667559698301709,0.0692453558687746,0.0715855084063169,0.0684310049783759,0.0705379587791659,0.0755203943294385,0.0745260952394573,0.0767276905695482
casesy,0.173549302856176,0.185157010352567,0.17878921135638,0.18904387249957996,0.18914214462445397,0.200786159838995,0.19567369096235998,0.20307922472787,0.197858824365664,0.203317094185002,0.20694647861341298,0.20960801425632603,0.21099159493594102,0.21031735248681102,0.235845972793804,0.220809978285904,0.23370352564924804,0.22521028297609302,0.24141972388674102,0.23740450823820397,0.243823852727813,0.24274446427559498,0.23339131338796304,0.260287421395253,0.269818855561685,0.257698395792078,0.25744309030788104,0.268784975704328,0.276776103298495,0.275901423849437,0.276091042355954,0.287321830162089,0.29180116524489197,0.28736338949227297,0.29305933660999395,0.294627319110438,0.290918504607123,0.31335443874556,0.308946385157118,0.304564734796484,0.31394277389053804
cespma,0.0172573667893402,0.0170802999014879,0.0169296253779715,0.0173131794524216,0.0172515014288788,0.0175659353118587,0.0173668572542953,0.0173699796459091,0.0172223660254028,0.0172455991298508,0.0174003902175532,0.017170175966372,0.017107712602885,0.016699709233941002,0.0174741500289801,0.0164576291963523,0.0167972380996289,0.0166913735650916,0.016747632798985,0.0165372051571072,0.0163429087623071,0.0162491516348787,0.0163228575625642,0.0163674227484713,0.0166519296385075,0.0170306710351318,0.0170995024689308,0.0159445417483194,0.016628337179914,0.0161768195811878,0.0163432301963386,0.0159299802463685,0.015631226022162,0.0157990811540627,0.0157039707021031,0.01571413628947,0.0155140063035987,0.0155755378361764,0.0155834798343645,0.0152381568009829,0.0155345802412529
cestme,0.6121071061877491,0.6108149682092641,0.6233411618907829,0.6208046983458121,0.6226956503726999,0.632604727936348,0.645704631367436,0.647209278503886,0.6664671317344161,0.661974976144513,0.6568398023924029,0.659877931802051,0.673626581547859,0.668215687538244,0.6722222838757139,0.6800503194854611,0.6867131791490811,0.678541238917817,0.689923667747962,0.695548158400596,0.7040540978121999,0.703220209235493,0.7105538002134221,0.719667783812112,0.728408797612532,0.727712362661111,0.7252448182322601,0.740277426905581,0.737336318435187,0.7437962373499059,0.743795879694788,0.746065149186733,0.751927131826973,0.7572568385638109,0.7449417033460981,0.757719275327962,0.7598733937660129,0.775893444495213,0.774118276076897,0.7769873047140229,0.781623635611768
chr2ar,0.0381533541270611,0.0342754089850335,0.0380014375274677,0.0339354279427865,0.0338451691920046,0.030975388382589997,0.0355159229377603,0.033257583216376,0.0371802733112453,0.035534847328269996,0.0333092487748174,0.0331569352388768,0.0345734342189765,0.0329709973628127,0.0271623365450247,0.0328145851620398,0.0313185556353614,0.0314076473381703,0.0286402152053901,0.0305267695612612,0.029504110624857995,0.0302380055877531,0.0347051844454238,0.0279500090263046,0.0263322749060037,0.0295350426762685,0.029751863522104002,0.0296824433921802,0.0260923393283293,0.028209539838947,0.0275454691675683,0.0257087314564912,0.0252427550573745,0.0273392729229064,0.0247173244613217,0.026796411864251,0.0279665353886636,0.0249999660753305,0.0250755396121831,0.0266888231690676,0.0255229510364954
citrau,0.6277807753678609,0.631811499202471,0.6486126550773521,0.651896410234153,0.659489774359676,0.666190942137569,0.675510511429296,0.6818410069869549,0.700192959808239,0.7016719177338899,0.704095167809704,0.71028144053468,0.7211787115120971,0.72849880048189,0.731610972744605,0.7396694793057109,0.7428783351301991,0.7499849306851909,0.756746277289792,0.7657766613493929,0.771281470722129,0.7777304984525749,0.78694029369687,0.7913710134471379,0.798176178998553,0.8025014128675659,0.8092653049547329,0.8178177079585591,0.813226835764005,0.8251109344027271,0.8266926901643091,0.8341951038312719,0.838044090310527,0.8416828849724141,0.847333742929897,0.8499272105582221,0.8576754459099271,0.859832750587457,0.865293577562182,0.8695174707722159,0.874264414924683
cnesru,0.396339162776056,0.39643222661058203,0.42024642472682794,0.415326060941765,0.424424319373168,0.426616021186009,0.4491576888001961,0.450131237636606,0.47413740875226507,0.47969760283809604,0.481173203031701,0.48978013703837103,0.505594028140941,0.5144142611083989,0.50602965082948,0.531683778282715,0.538867231206983,0.541851984651468,0.550671859144291,0.5698977318077231,0.576508475592205,0.587275603537672,0.607785000189203,0.60666981080503,0.614317127776959,0.623684395019782,0.632030236328976,0.653371497949683,0.6391282770332679,0.661587219471594,0.664991367188349,0.6750519988350129,0.680322294425243,0.6909239014071551,0.6937153533196739,0.703249402634926,0.7210298161429559,0.7231103055371719,0.728088808306093,0.739112990064883,0.744394087830546
coccma,0.0815210641521834,0.0827555004266265,0.0836681393016762,0.0873116857580337,0.0901276660153371,0.0887580322089097,0.0894599560638132,0.0923587436773906,0.0954351337038816,0.0976126371458298,0.10044147196378998,0.102280851159487,0.10475374815007599,0.109419197138234,0.111791631442964,0.111408233669989,0.11093322816136099,0.11767420727657599,0.11420392012361201,0.116740761634879,0.11899439499816197,0.121530329846246,0.125228982165408,0.12560427476649602,0.127671935637723,0.131504344121839,0.135569141002586,0.133429261901819,0.14111249322162198,0.140817049393755,0.14475430368080802,0.144126427258606,0.146075407442667,0.15018140197037802,0.154163633466278,0.15817237982965,0.158892683371837,0.159139188791276,0.16917739131774,0.173203127278101,0.174246768036947
cochvi,0.9066485505578721,0.908153224645674,0.9093424636849541,0.9077188423735579,0.907974048186341,0.9080602595177659,0.9102858299885508,0.908942341755755,0.90976300157472,0.910206122561266,0.909863544851553,0.9110118131884859,0.9120321693924959,0.9108643547639321,0.9098965326653,0.9119968439155841,0.9140476598549201,0.910892552595264,0.9124796641826959,0.913728310435793,0.913604864954845,0.9132915736409319,0.9126830890116991,0.914294787565715,0.9144949411267951,0.9128516575385259,0.9115654477716411,0.91690342538211,0.912248952912488,0.914065673746052,0.913228742139884,0.9148532921337791,0.9149971248139829,0.9148742094562601,0.9150252443726851,0.9146174122622099,0.9159562530631851,0.9178441540151279,0.914735522637277,0.915010889670995,0.9147579976561999
connpa,0.0624901057082565,0.0612385499513569,0.0636110592074269,0.0626650795643776,0.0631225581185427,0.0618682419607946,0.0619500058588333,0.06258983498477,0.066420972546464,0.0654323508971171,0.0644315915271372,0.0641178384766099,0.0653726327271182,0.06751529232328299,0.0655517130228176,0.0672440076291546,0.0641562376584007,0.0673079485559147,0.0658931086638794,0.0678688625097875,0.0668709266959855,0.0682342647603329,0.0703324339993301,0.0676630563026505,0.0672316796193477,0.0681115555243201,0.0701230438602573,0.0682857263119602,0.0665666644043339,0.0689758801472986,0.06909220148816701,0.0690215320888487,0.0684173327525368,0.0688362969224494,0.0718673710625357,0.0700706494909481,0.0724983701319627,0.0694136461854464,0.0703323566425918,0.0716729566042481,0.0707973893362015
conosp,0.9418516093694571,0.9441622863160841,0.946335473158984,0.948465797721808,0.949268647462569,0.953500538671832,0.956106864020188,0.9580349520295401,0.9610043973522501,0.961158534239922,0.961606653075501,0.962997302876111,0.9655597779161271,0.965424751135646,0.967759204137987,0.9688709087303851,0.971373705976359,0.970246074312843,0.972869028221452,0.97358789327949,0.975536961287687,0.9757166579777901,0.9761835746918309,0.9787584479672359,0.979916589114236,0.9799021085847591,0.9798307971135161,0.981911012150376,0.9821668617419709,0.9828884547166731,0.9832667165376371,0.9840047308328521,0.9847906333082579,0.985238951727356,0.9847486153984691,0.9861454245293779,0.9862274021476659,0.987803098184333,0.988077117319362,0.9884622022887031,0.989076479659521
conoxa,0.728607329161335,0.7482535206355441,0.7639635698824442,0.780061298960893,0.794373934197347,0.8143171853208759,0.8315635466307371,0.843636791244995,0.8557796428968459,0.8664997331025849,0.876114501219506,0.8867404982761049,0.8968260002719108,0.9020742996083949,0.9113963451033721,0.918796021396383,0.9282882075920831,0.9311137138908249,0.9393013751531991,0.944143915509052,0.9500596034647621,0.9535471894830029,0.956835374763367,0.962238667963479,0.9655978396434541,0.968134297917496,0.969932360605173,0.973933342251559,0.9761538097134821,0.97778012215802,0.9799070813734041,0.981658753801054,0.9835202506445729,0.985143301351371,0.985634134364859,0.987504845211777,0.988412583866039,0.9900366767456908,0.99066745599638,0.9914119698637951,0.9922295162982379
cordal,0.459388855993938,0.457879934635683,0.451568659811463,0.458208943787819,0.4567457010988761,0.47060889336523,0.466875888594094,0.47177710185691796,0.46326695088296793,0.46275346460785205,0.464983156588241,0.46277101477659494,0.46378734828173207,0.456555737012142,0.46972242566149297,0.46275223808079896,0.474668235867579,0.477160411317596,0.48042399941603703,0.470030835008133,0.48308115152097203,0.478070110828914,0.476025048888798,0.48034471678315105,0.484954966014244,0.4935002232455739,0.48397855079388996,0.47375385870368,0.5076856004190129,0.48577462108620706,0.49545753325969505,0.485288928918702,0.49220514930075304,0.498417477336064,0.48588265015292,0.5076839514199011,0.491909361446452,0.501393056400493,0.508468528868339,0.505920190049848,0.509942359831027
cordbi,0.599659135374927,0.592052373026051,0.596212176018758,0.585248686806703,0.5819752593613821,0.58335787096271,0.592663050372571,0.5848640250800129,0.5946435599882951,0.5892908063837851,0.5809850584818921,0.5810687680085229,0.582733565093792,0.575049837641876,0.5650200289738759,0.57464874249724,0.57719524329352,0.5689718919611321,0.571263878701276,0.57226255039675,0.5734894793582371,0.568417211617794,0.5711858665521229,0.567707297675374,0.56402182133659,0.562339736215853,0.5569234810113399,0.5666007511025911,0.558148802025074,0.559354662907497,0.555864687877765,0.551204032854681,0.552249963663046,0.555715692612978,0.5368773920641761,0.547748737316176,0.547540983123588,0.547411937614327,0.542941890641889,0.543322939212867,0.542810520737305
courpa,0.0407555800437872,0.0410076858911979,0.041692344996009004,0.0430423310635101,0.0440080684758363,0.045575024285305,0.0450190016917429,0.0470888216969077,0.0482865380121503,0.0488465415772539,0.0507471142746047,0.0497874543691475,0.0512656194591482,0.0522129497266704,0.0541678660507024,0.0539685578965604,0.0540174156798592,0.0578932671401109,0.0569717080647275,0.0570983388739902,0.0595446003387741,0.0606639666716606,0.0642602344830978,0.063212414836725,0.0667970312891086,0.07122425629309,0.0722931783288113,0.067925197733445,0.0796917542194969,0.0760016476768329,0.0790801612041291,0.0789589450862109,0.08088187920776599,0.0827563204452029,0.0838819476950474,0.0884765909807712,0.0867463249270002,0.08599726368904802,0.0938974575783,0.0946827703493301,0.095848924835534
cupaci,0.41252583355050504,0.408229138260747,0.41361680422071795,0.409257528768689,0.4082625774426761,0.420300328692421,0.42939347531106503,0.43069928697127796,0.438809467839153,0.433395574611952,0.431555775443439,0.43243638864419104,0.44129164013203004,0.43389500573029294,0.43079899050870396,0.442151635091236,0.454445343281079,0.44709996584189104,0.456744455769497,0.45554279381689705,0.46995353596481204,0.466419176310276,0.470531190450557,0.47258127312424897,0.476132909735694,0.482145332481863,0.473247980952553,0.484772083527451,0.493458156307217,0.48661690942116403,0.493137426914656,0.490888185156527,0.495569370086995,0.5075288939346,0.483552637221433,0.5068174806112679,0.503027655281127,0.515441910024501,0.518414140565176,0.520276285335685,0.523813477853938
cuparu,0.19927718053204801,0.20099424622717701,0.207801324568196,0.209238523016054,0.211938088397571,0.22069129157781,0.23221429373007899,0.237475809203707,0.243273549821787,0.247830335985942,0.25019069861616,0.256440565102374,0.263994560505051,0.262122670047512,0.267822092037572,0.276917449410905,0.28853774314794106,0.284158455336226,0.29617053838956603,0.304791598170597,0.314103641030026,0.315237670181109,0.32212769236670596,0.33327176011643395,0.34254343645781504,0.345863642065408,0.34603324236263105,0.364838123986312,0.36668405300142604,0.37289887865286403,0.37803688813373104,0.3855772828775661,0.39287744033080896,0.399246063184621,0.39216756545296105,0.41044315276751897,0.412363566903669,0.423278897348186,0.42928021910086994,0.435068649337594,0.441240917713035
cupasc,0.110913060295968,0.10846115511386901,0.11179618356538198,0.115317152398261,0.11934673764559402,0.11866678926994599,0.118833626262319,0.124705659097574,0.127981629717853,0.12817495568759,0.133940996662069,0.132730034581335,0.136258913564201,0.14237397284379802,0.14004569978949602,0.143739241046146,0.140443128243917,0.154371258373379,0.149581634642785,0.15175085017759699,0.156372842975776,0.159668037236546,0.171071678542488,0.15928537980998098,0.16166257411551901,0.178450085516642,0.18751296994414396,0.16776414004906698,0.19124789076187398,0.186988025370448,0.19665745394418999,0.19047816707004603,0.19581323957709196,0.206514345805259,0.206412727093209,0.21716942712919102,0.216524163237459,0.205681412737381,0.22560763205392004,0.23183897938831302,0.235138257413889
daviku,0.0259526420890506,0.0236782948935079,0.0284019496021296,0.0278434492689377,0.0284395543247987,0.0280407566560157,0.0308845372212835,0.032539988533191004,0.0428398397651619,0.0410473155249542,0.0410940599475226,0.0411695275915011,0.0477165475428127,0.0515074913656264,0.0486467562365759,0.0559034326694739,0.0506060393325288,0.0563920452546459,0.0563777845011532,0.0635598702166079,0.0636139408195673,0.0669244403454373,0.0766562352902388,0.0744889612336412,0.0782363895154046,0.0827329408087712,0.0909296254379401,0.0940855983171612,0.0889662665597193,0.100987099947922,0.101143428457954,0.103079517216592,0.10835116528752099,0.113346475942904,0.11331018036569199,0.116838407775783,0.129568164597985,0.126702703897451,0.139815079647359,0.148706824024939,0.15998142491026598
davini,0.122189452184193,0.125115335567889,0.13901515543792997,0.13998269276042402,0.14983559190311901,0.152856192517607,0.168439317025345,0.173360746731853,0.18988699100800302,0.199142947597858,0.207501887946125,0.21949109095931998,0.232677360295483,0.24697909364897103,0.24111366686740196,0.268965122726679,0.275694160974493,0.29147388330245694,0.296223063670702,0.317942147454373,0.327804520001748,0.34549058641189895,0.37004623756740707,0.365927412373247,0.37412069239205503,0.39796107741573,0.416006946003796,0.437212682919938,0.43032997966371794,0.4604300851470429,0.47358789112364896,0.48901260103658206,0.503591904257473,0.522498650736822,0.53811431266085,0.550774742082482,0.578593980302197,0.581404236691475,0.594413297925222,0.6169867493147839,0.628472059649422
dendar,0.036465736061998,0.0306660174221124,0.0356666327471901,0.0333620734615582,0.0325904901299333,0.0316585312894244,0.0343061053417445,0.0344816398521294,0.0428396830147971,0.0381795484102638,0.0360683636407679,0.0339486141757123,0.0370932583420386,0.0370175115399956,0.0319631621736391,0.0356107670775575,0.0328888043298845,0.0369093373875092,0.0332995835815509,0.0345261301586811,0.0355110183310793,0.0353399785769882,0.0420454983679888,0.0350512805341037,0.0361533303949387,0.0408720579893054,0.0436331462702088,0.0368892156552308,0.0395158978727257,0.0398599453547541,0.0395599124926434,0.0357780146543049,0.0364845390405028,0.0399195897660036,0.033834158371926,0.0394887033104047,0.03952834208297701,0.0351940717806321,0.0424491053998133,0.0447326418240874,0.0449174587650322
dich1,0.11132882002465401,0.11474288905662701,0.10443327541377699,0.114174830259488,0.11036814599614699,0.120786699896105,0.113948985556144,0.11941869043632901,0.11294020528946301,0.11132475179514502,0.10994320253592402,0.10887704947808198,0.10750923871834699,0.10452034986386201,0.11995600630950401,0.104692851327856,0.11146687319850801,0.10661560222863199,0.114175858869629,0.106957586678084,0.112954018177664,0.107667124271342,0.100314205613969,0.114853135903908,0.120094060829303,0.113699625238024,0.10666933929429598,0.104582271969721,0.12003488030359599,0.10807334516650699,0.10941455688137,0.10762761710200901,0.10843313500766599,0.10653294592250499,0.0970888066014383,0.10496340298838301,0.0928199602243886,0.105045652083355,0.10554402879891,0.0996334507437033,0.10198191553708699
dio1me,0.795784492795001,0.7857396320665279,0.7896175167900149,0.7672993958788441,0.76750211612378,0.7550382484498559,0.767339463700243,0.748935628875818,0.7389561170142809,0.7369808642061519,0.7313359483930891,0.7319835383465141,0.7234062859099629,0.7130988771889419,0.672234419880141,0.698067994326064,0.696366078244001,0.688083984539901,0.672205356751695,0.670829807643388,0.6636794893808791,0.658037895688911,0.661566925215458,0.626766335515072,0.6051790079176049,0.616716374709018,0.601490558562645,0.604354343680123,0.577303726147564,0.572402825124445,0.570127600679929,0.555867210390293,0.544642381587346,0.5512554764839239,0.531711737039765,0.5313129676591579,0.535419865345421,0.510642468516944,0.49371674576955793,0.49593591096596895,0.48017857798570096
