spec_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
aegipa,0.327987563201107,0.32474838462566996,0.305331948780883,0.345216433349128,0.318979237820412,0.316202491713208,0.31457618619382205,0.303484774132622,0.308971865337815,0.298839862363411,0.302676804700544,0.29199202264366697,0.32682171143320804,0.28364361658712606,0.295703217521284,0.294405124995909,0.292342315943253,0.30586372442024895,0.284614548269802,0.284794468990487,0.286292116958138,0.283301053421921,0.28105937634762296,0.268608034605375,0.249865915687642,0.26738578952168396,0.270196582010464,0.243975640471817,0.258797927447115,0.259979723228207,0.23874060530703303,0.25064717374557505,0.244398045777394,0.234722541513561,0.21567374144382603,0.241546885734784,0.21384907075197,0.217795309356792,0.217301860594832,0.20420674499888503,0.22866861492773802
alchco,1.23378253350378,1.1137128609301101,1.1773945085938,1.14686777710117,0.9819089375659871,0.9894157643568009,0.903599664439635,0.8028486601820579,0.871065963453453,0.7660812693142399,0.693723408885793,0.707503158534808,0.7881984326656641,0.657787881000676,0.6105480020895621,0.5675838974648291,0.548225758599414,0.556783920346048,0.491043564497699,0.47290849979549604,0.511781892219253,0.45793629702872707,0.365842369469048,0.45696701709165105,0.37447639244266706,0.328173931390785,0.332525131035362,0.29722302689720603,0.33266859395177195,0.29031656086241403,0.2993813373840711,0.302614337226608,0.233861086910046,0.24630891419673603,0.190397912837893,0.25372137830624303,0.14756848362165398,0.21492338405763,0.144783820511367,0.17347033165410097,0.19390737006962103
alchla,0.0049740180506357,0.0245775554198666,0.0669979829364187,0.0,0.0398099240811859,0.0368619624095865,0.0252991727932601,0.0358763894378365,0.0185938025647378,0.0436297393551029,0.0145268529387479,0.0596541210896777,0.0,0.0711663784073426,0.00602242312598525,0.0175250352705027,0.0292183094578036,0.0148827562507143,0.0398396812141417,0.024438944154128995,0.0379560068024063,0.0271499047786578,0.0,0.0685560687301216,0.05738142305063,0.0,0.007118878758872221,0.0528456364296401,0.0260412701030332,0.00315909705283386,0.0705236325833727,0.0250303780951869,0.0019218131847648899,0.0432395616991865,0.051704689530752,0.0238923833109187,0.00981124368636525,0.0575452720959574,0.0,0.0662456973872173,0.00477542312061285
amaico,0.036770257610866,0.0326514439660787,0.0523683227880243,0.0200885891586128,0.0702428885292943,0.0406287424125286,0.0687667502663828,0.056080352165557,0.0845888248483475,0.0452786012537853,0.0986561780464787,0.0910215558550658,0.0158039151286681,0.129755480831379,0.109768708354313,0.119300900653386,0.14280852062215302,0.0786782866930297,0.14701053406092598,0.197459613386131,0.151391270571826,0.14057495060516598,0.250710718661889,0.17026201731406398,0.22480684260491698,0.25988846671911703,0.218799478901328,0.412387720338963,0.273129533280205,0.279821375167051,0.28418792366382695,0.334581109127295,0.46009228444038397,0.44747216894037395,0.6611517812572231,0.326281088977635,0.750926109648508,0.554202422632155,1.00501029224558,0.4602379827592629,0.572761443985467
andiin,0.0,0.0,0.006141909772206329,0.027973248922986003,0.0,0.0,0.0,0.0,0.0135708039092574,0.0,0.0,0.0,0.017688479645272998,0.0,0.0,0.0,0.00098518919402267,0.0,0.0029255472537580603,0.0,0.013822640028118999,0.0014784209459971802,0.0,0.00522740581984319,0.0,0.0,0.00287734865925841,0.0017595990464704101,0.00319169352034887,0.0015398347106563301,0.0063010490337955,0.00314485868407213,0.0,0.00024330428032449302,0.00143415630135713,0.007280293276287009,0.0,0.004450984846137289,0.000168794979042583,0.0014897953164842801,0.00604791034972127
annosp,0.756565728509202,0.7466804266246541,0.7675457497833329,0.833311648523057,0.79279541016986,0.830600842684636,0.8671486466651299,0.7971351345075491,0.88493839400458,0.8376046288178441,0.83271093203318,0.8967762147101529,1.08182736815573,0.944990738396938,0.953428042677788,0.9734669828793999,0.9912891580705759,1.1676697025374199,1.02203855257918,1.11840138557092,1.14011889105523,1.1388888239379198,1.05979237164461,1.2210492385041,1.13363767813074,1.1768812565311102,1.24972655593489,1.1075482823081002,1.32822409348259,1.33081065121747,1.30868219058383,1.4627759916313299,1.37948600169233,1.45785356169562,1.2270699332871398,1.5554613557733101,1.26853276491357,1.48417299588182,1.34480882246217,1.49526635191566,1.7071035449062901
apeiti,0.9664761664408,0.9468937119225341,0.950114366692327,0.9633576922457742,0.993407666161359,0.9891316384677221,1.09784343221842,1.00700334921525,1.09715493332964,1.01321517907501,1.02560560482856,1.07226852347644,1.19006991953564,1.09361071624859,1.0830275806627199,1.12076918757495,1.1347098171327799,1.29944955397572,1.13021949985294,1.30161516767522,1.2231319040603401,1.21437109128217,1.21832312136061,1.27788430274629,1.23126873959688,1.32450266690159,1.3610527017006897,1.22343171853797,1.4323100779828601,1.4046749755463401,1.3074410253783602,1.439477119075,1.45125480130781,1.5291297424175,1.30881658122146,1.5234164628525702,1.3665278518675,1.50862065720458,1.44856340419702,1.52696628029709,1.62939928419646
bacctr,8.5434704185523,5.7464193193185595,4.75994550636979,3.94903784028868,2.6879770336627202,2.00449366460973,1.50482158791313,0.9741469026253899,0.9204753564422241,0.5856571000625159,0.46204389378954996,0.35783885710406393,0.319579097610188,0.21296559444205998,0.15927538452129,0.11975187050274498,0.0945775450268865,0.0729329555040713,0.0506033015314043,0.0403094326095427,0.034309114280562,0.0238437632122066,0.0168197441314447,0.013915335625425,0.00860963581234635,0.00638390461331124,0.0049045254026162,0.00366867014161452,0.00310244210177201,0.0022294348425158602,0.0016129059324491199,0.00133892727165228,0.0008792456183857349,0.000666512718597679,0.00045067035699219104,0.00041248210237286603,0.00024058627975193198,0.000210750139977522,0.00015755069782621102,0.000107739433616888,0.00010061218323206
bactc1,0.00512612659547589,0.00669429232604672,0.0061321821894148795,0.00942433134570018,0.0120749262976717,0.0144775917877358,0.0205376149266374,0.0253472599575803,0.0276560986560419,0.0348995024367498,0.0438724045684547,0.0490907088486799,0.0681402548287683,0.071806745953252,0.10434295689633499,0.125477357830688,0.149585388455109,0.216902172881674,0.22752102988096398,0.326470962843758,0.300954732624626,0.407773232973563,0.5654278209268639,0.581268776555227,0.837642949860547,1.20441860050498,1.4756516807375,1.4258487239483002,2.02392748631443,2.66932245384898,2.49612684603209,3.42086797665889,5.2519063984207195,5.9720432394943,6.26016077809587,7.72372111545275,11.3082534463521,11.741750175899801,17.828729018359002,20.343113888343503,23.768762018984
banagu,15.256691601081199,11.6229714798844,9.245813211429619,8.50253415983504,6.6056137941682005,5.1521496103484905,4.38521252339026,3.1804966092580096,2.9801682138143395,2.08466415611232,1.7989224390272098,1.43419092210363,1.2947256094911799,0.9426974885532329,0.79605963147809,0.6546907437815551,0.539391996374216,0.45859791588474996,0.33836609658871397,0.29857000510035997,0.24085570498372197,0.184537869680769,0.155401997361962,0.1223705456896,0.0894536377868544,0.0772190542119044,0.0647798476611676,0.050090437847914,0.0441656546615435,0.0357896332844872,0.0255409480552614,0.0219814915246694,0.0178264068873004,0.0144553793112468,0.0106775248455613,0.00947779581761405,0.00702845269583678,0.00592851490544955,0.00533617268172347,0.0038128477808031798,0.00342116354153003
